TotalDisplacement 22496804
MaxDisplacement 5040
NumCells 12028
c7792 -11550 3584
c5357 13266 12152
c10696 25608 13664
c1262 9702 4592
c2355 -17490 -31696
c2354 14520 -448
c2353 16434 13160
c2019 -7260 -1960
c89 -5346 3080
c3149 25146 -10024
c1568 -3234 -2968
c6717 -3036 13664
c10724 -18414 -28672
c3284 4026 -17080
c4638 17556 -27160
c11536 -17688 -25144
c2349 17820 -18088
c2731 17688 -31192
c2229 7128 -12544
c2340 30558 -32704
c4503 24222 -10024
c9239 -4554 -6496
c2338 21516 -8512
c3598 27390 15680
c7151 11022 4592
c2327 9966 -9016
c3448 9768 18704
c1709 31284 3584
c2323 24288 19712
c10121 9372 19712
c9698 30690 -10024
c1768 27984 -24136
c2322 -33330 -14056
c2317 12804 -26656
c10433 -28512 24248
c8440 12276 12656
c4666 -23298 -16072
c8005 -19536 4592
c2312 12738 12152
c2311 -22572 -31192
c6434 25476 7112
c3206 -11088 31304
c118 23760 -25648
c2420 32736 9128
c2310 25476 22736
c6058 7392 -952
c2309 18414 -3472
c2308 31548 11144
c555 -4158 32816
c3271 10758 24248
c11125 1320 5096
c6361 12738 4088
c2333 4356 56
c3266 -29502 -3976
c2725 -462 22736
c2328 -27126 -4984
c4181 -19206 -13552
c6439 20064 -24136
c2306 -6600 -31192
c3477 -13002 16184
c5423 30426 -20608
c3132 -21582 -25648
c2302 26730 -448
c2292 -21318 15176
c2290 -66 -28168
c2285 -24618 -4984
c10727 -10296 24248
c7400 11814 3584
c3320 -2442 17696
c8347 -16830 -8512
c952 10098 26768
c2278 24156 13664
c448 22572 -3976
c2275 -23100 -15064
c7127 660 -4480
c2273 30822 -22624
c2272 33000 -19600
c2271 7854 -448
c983 23760 -9520
c9000 -6402 -15568
c2779 20196 27272
c7236 -27192 -5488
c2908 -30492 -4480
c1075 1056 -19600
c11727 4686 23240
c2394 21846 -1456
c11023 -16302 11648
c711 13398 9632
c2270 30096 -3976
c1950 26070 29288
c2267 11880 10136
c4308 10560 18704
c2265 -23298 -8008
c11734 14190 -26152
c27 -19404 -11536
c11871 13200 31808
c10894 11616 -27160
c2264 27390 23240
c2074 7260 8120
c5428 -4752 -4480
c5996 6534 24752
c3716 12144 6104
c2659 22770 14168
c2259 28380 -24640
c3234 19932 -12040
c2334 6600 21224
c11371 -858 -11536
c10983 -15906 15176
c2256 25674 2576
c9920 16104 1568
c3556 -24882 -13552
c2253 -17622 19712
c2808 20922 -9016
c2251 28050 26264
c291 5940 1568
c2249 -21978 560
c8556 12870 13160
c2248 -21252 -14560
c2246 12936 -8512
c6418 22572 9632
c2244 -13530 -15568
c2676 -2970 -6496
c2243 2706 -10024
c5735 -15378 16184
c2242 30228 -3472
c11757 -13794 -28168
c2910 -24552 -12544
c6133 16698 27776
c2238 -25938 -13552
c11616 10362 -18592
c8348 24354 4592
c7615 5544 8624
c2235 17160 2576
c5495 29436 14672
c2234 19008 24248
c3346 21714 -33208
c476 2838 24752
c8231 -25806 -22120
c6998 -23364 6608
c2233 -2574 -8512
c10469 22770 25760
c2232 22638 -952
c2231 -22704 -26656
c5028 9438 26264
c2228 -18414 23240
c7467 -20328 2072
c9703 12078 26264
c2751 20196 -2464
c9990 6402 17696
c2225 -4752 4088
c11099 -12144 -12544
c10273 5280 3080
c1511 1980 -21616
c2223 7392 20720
c7071 -7326 -18592
c10977 -21846 21728
c9617 -14520 -29680
c2220 14124 -1960
c3208 -9702 3584
c8451 9768 28280
c2219 3366 9128
c2217 22572 22736
c2215 -29898 11144
c3593 -22770 20720
c157 26598 3080
c3487 17028 -12040
c3096 7590 -28672
c6387 -13134 -33208
c6926 -462 15176
c942 2112 56
c5012 24816 -23632
c2212 6270 7616
c3304 27060 16688
c3196 -13596 -9520
c3301 1716 6104
c4097 -7656 -16576
c8473 26532 11144
c2211 29898 32816
c2750 -2508 20720
c819 -22836 -31192
c3903 9504 -952
c2205 29634 -22624
c9660 31152 -11032
c6557 20460 11144
c3269 -28776 -9520
c4685 -21318 -31696
c3182 23496 56
c2204 -2772 -13048
c3547 -10428 -32200
c2201 -29832 14168
c10202 13332 12656
c6078 25344 -28672
c3377 30228 -30184
c4165 -27258 7616
c4268 19602 29288
c2199 20988 8120
c9514 -14916 5096
c3197 10362 -6496
c2804 8976 22736
c1212 -8382 24248
c9916 13398 -21616
c2425 132 -18592
c5329 12210 23240
c11491 -15510 -23128
c2197 19404 17192
c1892 -20922 -29176
c2164 14586 560
c2192 15444 20720
c11274 -9768 56
c7051 -33330 9128
c2185 1452 -12040
c1872 1650 -25648
c2183 594 -8008
c10445 18744 17192
c2182 13596 -11032
c2180 10758 -29176
c9314 -14058 -23128
c2179 -2574 29288
c8894 -25542 -25144
c3608 -28380 -10024
c2178 9702 -8008
c2177 -6402 27776
c8897 -24552 -952
c3883 8976 -12544
c11966 -11418 4592
c2176 -4026 -29176
c2174 13134 -5488
c5218 -27522 3584
c2173 24420 -3976
c2171 -33330 2072
c3154 7788 22736
c2170 16038 21728
c1866 -7392 27272
c2166 11682 -30688
c7470 -15510 -28672
c2162 4356 29792
c2161 3102 25256
c10360 25608 23744
c833 -14652 23744
c3983 -6534 -6496
c8380 27390 -20608
c2157 -28710 10640
c10745 -12078 16184
c2154 -6270 -28168
c9762 32868 6608
c2146 -13992 56
c2902 10626 18200
c2145 -12276 -4984
c8423 15114 -10528
c3262 13794 -14056
c149 9966 10640
c4071 -8184 -11536
c3423 27852 22736
c6299 -26466 -15064
c2141 -16830 13160
c11414 -20328 24248
c2139 -22572 -18088
c2137 25740 -21112
c2136 1518 7112
c10386 -26004 -9016
c1611 27654 21728
c3229 23298 17696
c10326 -2508 -26656
c4096 1452 -19096
c2134 1980 -24136
c11918 -5346 -26152
c9619 -15972 2072
c8878 24948 -12544
c2131 26664 24248
c10767 27720 1568
c722 -23298 3080
c2128 16566 14672
c7961 14388 -4480
c1452 4092 6104
c3353 -5610 -5992
c8368 -1650 26768
c2123 -12210 -26152
c2122 3630 -29176
c2587 -9042 32312
c3339 13464 19712
c6933 -13662 -5992
c1449 -2376 -12544
c10333 -15378 -14056
c5401 -21582 9128
c2216 18150 -14056
c2119 4620 19208
c3998 -10428 6608
c4467 15312 -31192
c4915 -19668 27776
c9666 31350 -1456
c6376 -16170 -26152
c9743 -20988 8120
c2115 -14058 26768
c2363 19140 10136
c3592 23958 -27664
c1858 14454 1064
c2423 17886 14168
c2114 -10362 4592
c10407 -22572 -24640
c10152 -15180 -24640
c7622 -16698 560
c3721 -594 -26152
c2785 -33000 -33208
c9019 15906 -5488
c7547 -5148 -14560
c2113 -6270 3080
c2757 32472 15680
c7891 9372 18704
c2110 -2706 -18592
c2108 -28512 -5488
c2826 25014 -30184
c9042 24552 15176
c1017 11616 -23128
c6310 -4950 23240
c2332 -1452 -952
c2103 4686 21224
c2100 -8976 -19096
c2099 6072 -31192
c6402 -23628 8624
c10039 -7260 -30688
c3478 -6072 -13048
c9608 18018 12152
c505 15048 -9520
c3122 -14586 4592
c788 -2508 -12040
c2097 -22110 -18592
c9183 23232 -18592
c3470 -8184 27272
c8098 24816 -16576
c3179 -19866 12656
c2637 -3300 -10528
c2096 29106 25760
c10978 30228 -8512
c7161 31878 14168
c7745 -2640 31808
c3655 -20922 -21616
c6866 16764 -27664
c2094 -17556 -15064
c9429 -18942 8120
c6915 5478 24752
c6279 -1122 -29176
c10212 3828 2576
c3673 -10362 1064
c2089 -12936 -30688
c11353 -19074 -33208
c8188 21186 28784
c2087 11550 -25648
c7900 -5346 -10024
c3158 -16962 2576
c3161 -9306 -2968
c3484 -990 -25144
c950 3960 28280
c2083 28512 -7504
c2081 -21450 10136
c4889 13464 -3472
c7260 -29106 -7504
c2077 3630 32816
c8838 10824 -30184
c2076 11484 -8512
c7507 2376 -2464
c2143 32076 -31192
c11174 -8910 7616
c2073 -26730 -12040
c8735 24816 8624
c2023 -30162 -21112
c2070 5478 9632
c776 -15114 12656
c2068 21186 26768
c3504 29502 25760
c8062 -21120 -4984
c1628 -29172 -23128
c2065 -17358 -27160
c1732 -13332 14672
c11275 8052 -5488
c2062 -12012 560
c4444 -12738 -12040
c6096 10428 -24640
c2054 -16500 29792
c5514 -30888 -4480
c6715 15312 8120
c7848 -2904 -24640
c2407 25542 14168
c7057 12012 -4480
c9212 -1914 -31696
c2627 -4488 -18088
c2052 -23100 -21112
c4191 29172 24248
c2050 18150 12152
c657 -21978 22232
c10025 25608 20720
c8490 -31746 -21112
c2049 -29238 -19096
c2048 10692 -30184
c407 8052 56
c3167 15444 23744
c3585 20196 12656
c8207 26268 -11536
c1149 6996 -10528
c5538 -24684 -10528
c6190 -1518 -2968
c10596 -23628 14168
c3265 7326 12152
c6719 -18546 23240
c2424 8448 -23632
c1671 14586 29288
c2043 -396 -16576
c2436 13530 -1456
c11859 18018 24752
c2381 22836 27272
c6441 25080 8624
c11872 -9042 -16072
c2035 -33330 9632
c2034 -1848 -22120
c2080 -9900 5096
c3057 12738 3584
c3491 5280 20216
c6961 -858 9128
c2028 -27654 -18592
c2951 20394 -11536
c8099 29832 -28672
c1574 -4488 -30688
c4982 30426 4088
c2973 -15708 24248
c2018 6864 4088
c3668 -14454 7112
c6948 8250 12152
c9578 -10164 31304
c703 -2442 -28672
c10870 -3762 -2968
c9996 22044 -16072
c547 21846 -22624
c11959 6204 5096
c2016 -6798 9128
c7473 -726 -8512
c2969 4686 -23128
c8046 -9636 -12544
c1544 13860 16688
c3755 -18876 4088
c9490 -28578 32816
c2015 13992 56
c11917 -22968 -448
c2010 -7326 26264
c5673 2442 -33208
c2008 23892 24248
c3148 -24222 -3472
c2005 6138 -14056
c8729 33000 -13552
c3562 -9702 10136
c8842 13266 26768
c5237 726 24752
c1998 3036 56
c1997 26202 -8008
c3885 12342 -26152
c5313 24420 7112
c1995 -20724 -1960
c9242 12210 24248
c2002 -4158 -5488
c1993 13134 23240
c314 16698 18200
c3140 6072 11648
c2745 -26202 -24640
c8190 6996 -1960
c1179 26400 -12040
c1991 -17820 19208
c1218 -22440 -10528
c3683 19536 -7000
c1983 33000 15680
c10554 23694 -22624
c1982 23364 -9520
c1981 18414 -9016
c7672 -4554 -28672
c3073 23958 -952
c1975 -16434 -13048
c11869 28512 28280
c1974 24684 -6496
c2491 -9834 12656
c836 31152 1568
c4801 27918 17192
c11313 -26994 -19600
c3463 14190 -5488
c10382 -16698 -2464
c1857 -20130 12152
c1968 -6336 -22120
c8513 28314 32816
c5096 -20790 -23128
c615 -2574 -23128
c6755 10362 -9016
c11139 -14454 -9016
c4710 -29832 4592
c2618 -11352 19208
c1967 -20460 10640
c3294 -22506 -27160
c3395 13530 -26152
c1963 -29040 -25144
c1961 -2244 -18088
c7126 -990 -5992
c1087 -16500 27272
c1957 13926 3584
c7651 -13068 -4480
c1336 -13002 14168
c3697 -26202 -5992
c11764 2244 -22624
c9255 -31746 -7000
c3252 -7722 23240
c1955 -14190 -33208
c2060 -990 -3472
c2753 22044 5096
c1381 -16566 23240
c5659 1650 -26152
c1949 32208 16688
c743 13926 -8008
c1947 22110 -5992
c8129 -2442 12152
c2535 13332 -28672
c7272 26004 11144
c9362 -25410 -9520
c2026 -30822 22232
c8078 25278 21224
c1945 -792 -11032
c1942 -29370 -18592
c1940 -23628 -17584
c1939 6996 15680
c1938 11484 -24136
c1933 10890 -9016
c509 -17754 -6496
c10246 -19074 1064
c10136 32340 31304
c1931 20064 25256
c1020 -27918 -23632
c1930 -6930 -20608
c187 -14850 -20104
c4200 8514 25760
c2592 -8118 29288
c2960 -18282 -32704
c2612 4224 14672
c2817 25806 6608
c1068 4950 -6496
c4336 -5676 -12544
c1929 22902 -8008
c1247 -11352 2072
c919 18216 -3976
c2517 -14388 -4480
c8324 -19998 -14560
c1925 24684 30296
c1556 -33330 13664
c8937 11220 -9520
c1520 18480 27272
c9568 12012 -31192
c2847 27258 22232
c9144 18480 7112
c1923 32604 5600
c4070 -5280 4088
c8405 9306 -8008
c1921 11814 13160
c1920 -1782 4592
c5286 -21714 2576
c2194 -6072 8120
c1913 -8712 31808
c1726 6534 32816
c6267 -4752 -23632
c1911 -21054 1064
c1909 -17952 10640
c2411 462 -23128
c1908 14256 19712
c7877 32604 16184
c3524 1782 3080
c3574 9108 17192
c1906 17424 56
c4280 18150 29288
c1905 5412 8120
c6883 -32208 8624
c840 -28050 -20608
c4500 -6666 -8512
c2719 10098 -13048
c1903 -6864 -12544
c11894 29304 1568
c901 -6930 13160
c4483 7458 -5992
c1902 -7986 -22624
c1900 22704 -17584
c2859 -2838 6104
c1899 -16764 6608
c6820 -9570 25256
c11284 12540 8624
c1895 31878 -10024
c1894 -15906 26264
c2385 9504 -24136
c3394 -8778 -9016
c1889 -15576 -448
c1888 2310 32816
c1887 -15312 24248
c1821 22308 30800
c11755 -17424 -11536
c2702 -28050 -16072
c3093 16104 12656
c3288 -9966 -28672
c4112 -18546 3080
c2298 15576 -19600
c1856 22836 -18088
c1879 -3828 -27664
c1878 -24354 5600
c1874 -19932 20216
c2352 31284 -2464
c10437 -21120 -13552
c1751 30096 -26656
c540 29238 23240
c11081 -330 14168
c9899 -23760 -24136
c4890 -15246 15176
c9869 -396 6104
c1865 24948 -3472
c7818 13530 -8008
c1862 16500 29792
c987 -33264 -15064
c2942 -14652 -4984
c4872 2640 -4480
c11975 10230 5600
c1835 21780 8120
c5654 5808 -9520
c1855 21384 -21112
c3040 14190 32312
c11839 4158 24248
c1224 -27918 18200
c10848 23628 -19096
c1853 -30558 3584
c4885 7920 10136
c3679 -14520 -13048
c1852 17688 19712
c3365 -15510 3080
c5669 726 12656
c2825 -19734 -32704
c6695 20724 -9520
c11543 9636 -7000
c1851 9900 8624
c5236 924 19208
c8467 -3564 -23632
c1849 -5478 10640
c1847 858 -13552
c1846 -22836 -19600
c4396 18348 56
c1844 23496 9632
c5569 -8448 -19096
c3632 18282 -28168
c8599 22704 17192
c3591 13860 -448
c3527 -9306 12656
c3657 -29766 -21616
c1843 8118 27776
c9274 10758 21224
c1842 -24684 17192
c7341 17556 -4984
c2181 8514 -8008
c6194 -30162 15176
c10117 9306 -10024
c6294 1518 1064
c4303 -10626 -28168
c2299 6468 8120
c8796 -16632 18200
c2602 -9834 17696
c1838 -9174 -22624
c2439 22242 13160
c3640 30690 -26152
c3236 -7260 -19096
c3622 -33330 32312
c1829 22374 3080
c7588 -7722 5600
c4301 -396 5096
c9494 27456 -7000
c8291 16698 -28168
c1824 4818 9128
c2913 17688 -952
c1817 1980 -3976
c4436 -5016 -22120
c1815 -9306 -10024
c3538 -30954 10136
c11666 11946 4592
c2167 -6402 14168
c1812 -22836 -24136
c1811 24948 10136
c1593 4752 -3976
c4934 -17622 -952
c3514 4092 -15064
c7795 -15180 -4480
c7578 3894 9128
c4899 21120 22736
c8133 -12276 -15064
c3164 -33330 22232
c3189 -22506 13160
c1810 -12540 -4480
c8846 -7260 2072
c3384 -15048 -26656
c8818 -10758 7616
c2195 -14520 -24640
c1809 26070 -5488
c7029 3366 -16576
c5408 21120 -19600
c2472 -132 20720
c1869 27192 19208
c11071 -18282 3584
c5025 14784 12656
c10546 2310 -448
c6332 29304 31808
c1807 12276 8624
c1127 28248 9128
c5059 -18018 -33208
c9827 8184 16184
c1806 -31482 -17080
c1804 -12408 -19600
c11418 -25608 -14056
c1802 19404 -30184
c3011 -31746 -28672
c10946 -20856 13664
c973 -13464 25256
c1800 -14058 9128
c10024 -16962 21728
c1799 11286 32312
c9364 -10098 -6496
c1099 20790 -33208
c1208 -12804 -12544
c1135 -6468 6608
c2489 -29568 -448
c7221 19668 1064
c11922 -11880 31304
c1798 14586 4592
c9064 5214 13160
c1797 12672 -9520
c1086 -8844 -20608
c11679 11880 -26656
c1789 17160 -19600
c4946 -3630 -5488
c1788 4620 -4480
c1484 4554 -17080
c2754 -5214 -8008
c3356 4224 30296
c10667 27852 -21616
c3627 -858 4592
c6110 9240 10136
c1784 -26400 20216
c3811 14718 14672
c1783 16830 -20608
c588 -13530 11648
c8941 3300 -30688
c2351 -19602 -23128
c5605 -22506 10136
c1780 -28314 -4984
c7039 -7194 1064
c11156 19668 -2968
c9872 32736 -15064
c1084 -14652 -12040
c10928 8646 12152
c9977 7590 24248
c1175 10098 -8008
c4333 20064 17192
c11663 -9966 21728
c1777 -8448 -3976
c1774 -14256 -952
c806 -23694 -25648
c4917 -21846 -20104
c6381 6204 8120
c1773 3432 8624
c11753 -12078 -31696
c1771 -25410 10136
c9613 23232 -6496
c1769 8712 -22120
c9318 16368 13664
c1767 -26532 5600
c1623 9372 8624
c1765 31746 4592
c8177 -5940 31304
c1764 -12606 11144
c1061 18612 12656
c11343 -14454 1568
c10823 17754 -25144
c2954 -14850 -22624
c2607 26334 -32704
c2477 -19734 -26152
c4141 -18348 -14560
c2239 -330 23240
c10817 20922 -10024
c8579 6534 25760
c5881 7062 -1456
c6343 66 -10024
c513 -10560 -4480
c10936 4092 8120
c2871 31680 -25144
c1756 -3036 -1960
c7104 10296 10136
c10979 16104 56
c1750 22176 23744
c1748 -19932 -17584
c4220 14388 7616
c9526 -8514 -1456
c4256 -14454 3080
c1746 17490 -8008
c2507 24486 7616
c532 -17292 20216
c5106 -924 -12544
c4089 12936 -18592
c6709 28116 29792
c6854 27984 -32200
c1745 -5544 13664
c1742 -27456 -14560
c1531 15708 29792
c8278 24090 -26152
c1952 17160 5096
c1741 20592 17192
c5264 5676 56
c814 -3762 23240
c3079 -27984 14168
c1870 19008 -31192
c10499 -16302 19712
c1113 26202 25760
c8731 22902 -20608
c1228 -24552 29792
c3479 10560 -27160
c8202 4554 21728
c4836 -28578 28280
c159 23562 32312
c11809 13398 13160
c10886 -22044 2072
c7143 -22374 -32704
c3462 -17160 17192
c3797 -12078 16688
c10713 11748 31304
c2112 -13926 -30688
c9783 18216 16688
c375 -10626 4592
c809 -7788 31304
c348 -27258 -13552
c4861 16896 1568
c3542 9042 -16072
c3444 6468 -9520
c4932 26730 -17080
c8036 9108 -29680
c140 16830 22232
c5023 -19998 7112
c997 -12012 -19600
c10394 -19668 -4480
c1498 31416 -12040
c6572 -14388 23744
c6164 -26928 -12544
c3606 25080 1064
c93 -7656 6608
c1977 -2508 5096
c2337 -17292 -10528
c11466 14322 6608
c1346 -4950 13160
c807 -8382 -8008
c3314 15708 -31192
c9612 31152 -13048
c2667 0 1568
c3989 11550 5600
c1444 1716 4088
c6972 -14652 560
c794 19536 -25648
c1318 594 -33208
c11107 27786 7616
c792 9900 -15064
c8089 9768 -22120
c1535 16038 -13048
c1059 -16632 -16576
c1428 3300 -5488
c8958 -33000 -23128
c3702 -8580 31304
c6952 -17226 20720
c7708 26400 11648
c2922 -17094 -28168
c778 30954 21728
c7060 1584 28280
c3200 -23826 18200
c1184 30558 5600
c11133 14388 5096
c774 12606 14168
c585 3894 28784
c7321 -8976 -30184
c438 7062 32816
c7671 8514 -33208
c2841 32604 -4984
c2829 -13728 18704
c4385 19008 -12544
c9997 -14586 -2464
c500 25410 28784
c11404 15840 27272
c1403 -24552 20216
c750 -21780 23744
c2287 -15774 -11032
c5415 10824 12656
c9275 4620 2072
c2130 4752 8120
c10398 -7854 -8008
c6878 -5808 -17584
c1485 -7656 -17080
c11154 13332 -1960
c9304 32472 23240
c764 29832 -3976
c4235 -31284 8624
c5665 9438 -33208
c2805 16302 4088
c659 8316 3080
c2645 -2178 -5488
c617 -4422 7616
c1267 -11220 17192
c3689 23100 -14560
c6447 24948 9128
c11349 19866 28784
c2899 -25080 6608
c6623 22704 -19096
c745 -22902 3080
c3139 -22638 7112
c3173 726 -29176
c4504 -27654 6104
c10317 21054 7616
c3409 25080 28280
c1323 -22770 -1456
c937 -18084 -10528
c10537 -18678 5600
c730 -1782 10136
c3281 26664 -31192
c728 13530 -25648
c5457 16896 9128
c9757 -25344 10640
c3059 18480 1568
c2756 -27786 30296
c1703 -16038 14168
c2086 12672 6608
c2958 25740 2072
c723 -12738 15176
c8857 -20922 -25648
c5379 22374 -22624
c7506 -19800 19208
c68 6468 -21112
c3054 11154 14168
c6839 -19338 -2464
c721 3564 -4480
c4702 13464 -16576
c8660 -19734 3080
c7090 132 -22120
c771 -33000 -13552
c8677 28182 6608
c259 20064 13160
c5771 -8184 19208
c3286 -22638 -6496
c8295 -16368 -11536
c6504 -22308 13664
c2966 -4158 -10024
c184 -7392 -952
c8443 -18612 24248
c390 -24156 -31192
c2254 -198 -20104
c716 23958 -17080
c10766 3696 18704
c6746 14124 28280
c9025 -10626 -3472
c915 1254 21728
c3826 -6534 19712
c11328 27984 1064
c709 -7128 -24136
c1601 -9702 -26152
c4168 19404 11144
c6479 -1518 -14056
c9467 -14586 1064
c1675 -16170 -20104
c3263 -33330 28280
c1646 10032 3080
c10542 -7458 7616
c6534 -17358 2576
c164 -26994 -28672
c932 24024 -21112
c3685 27720 -1960
c7119 -20922 -16576
c759 -15840 -9520
c3949 27126 26264
c10825 25278 21728
c691 6468 -10528
c9701 27588 15176
c2319 -31746 2576
c3829 -5016 -2464
c689 2442 -15568
c7244 -14652 27272
c6830 19668 -26656
c8270 18150 -30688
c7747 -11088 2072
c1479 -12738 8624
c306 6930 11144
c11308 -14916 24248
c5880 -28446 31304
c726 8712 19208
c10345 -8910 -26152
c677 -15114 23240
c752 29964 24248
c676 -16830 -16072
c8978 15444 13664
c761 -16368 -4480
c9260 6402 13160
c675 17622 5600
c5930 27324 20216
c6625 -12804 -29680
c672 10428 1568
c2142 -2904 -31192
c2769 6798 -20104
c10422 9108 -5488
c9719 -13530 -21616
c2640 26136 -17584
c668 6468 19208
c128 12804 13664
c2713 23166 -10528
c2072 31680 -19600
c8637 11616 6104
c1092 18612 -952
c1970 21318 -10024
c73 7458 9632
c7320 4818 -31696
c652 -24882 10136
c5682 -27522 9632
c3764 -21780 -15064
c3354 -14190 1568
c1351 30492 -19600
c3791 26136 -21112
c6573 -8712 14672
c10194 24486 -33208
c6461 16962 3080
c4810 8712 -29680
c4016 26928 11648
c5677 31812 3584
c1519 16302 23240
c871 13464 5096
c4073 12210 32312
c11968 28050 6608
c7115 -12474 12656
c3312 25476 -24136
c2237 8646 -13552
c11511 -5478 14168
c5064 13068 22736
c3686 5940 15680
c377 -6798 -2464
c1215 19470 26264
c644 15312 -952
c2357 -15642 12656
c1916 -24486 -22624
c2559 -27192 -10528
c642 29370 -26152
c11224 8250 -1456
c31 25080 20720
c460 -18282 -20104
c1836 -528 6608
c5167 20856 -2464
c631 22836 -24136
c4778 31020 -28168
c2410 31020 20216
c9158 -28314 -13552
c4896 -25410 -26152
c1600 -30162 -4984
c559 25212 -14560
c1884 -14586 19712
c9167 -14388 -31192
c1775 23826 3584
c629 23760 2576
c1693 -1650 26264
c628 16764 56
c1240 14124 10136
c992 23364 13664
c2469 9372 8120
c10395 1650 -8008
c117 16236 28280
c1840 26004 30296
c2764 -12210 -29176
c6965 -2508 17192
c653 28776 1064
c1448 21120 15176
c1250 2574 22736
c5747 -16302 -13552
c342 22044 56
c10185 -29568 -12544
c614 -25410 14168
c6553 -20064 4592
c2686 14322 -20608
c2402 21516 8120
c1914 8052 14672
c6167 19140 -952
c5974 -17094 32816
c9944 -27588 6608
c612 -2970 26264
c2506 28710 560
c6470 8448 11648
c7426 18546 27776
c3715 -16962 29288
c5341 -7854 -24640
c10553 12738 -10024
c658 22704 28280
c4577 17754 22232
c1795 -2442 32816
c6132 -17688 6608
c2834 1518 12656
c200 25608 1064
c5705 -25938 -1456
c5723 9108 -24136
c5831 -14850 29288
c2603 3894 -5992
c2695 3894 14168
c1890 7194 5600
c1204 29370 -7000
c6481 31284 -14560
c1410 -7986 14168
c2736 19668 -2464
c10659 2904 -4480
c1195 13068 -19096
c805 -23364 8120
c191 30888 -16576
c3523 3960 8624
c1028 27324 -7504
c6507 32076 -2464
c3191 11484 22232
c5885 5478 -6496
c2191 -26994 15176
c603 -21912 -10528
c1275 -24090 1064
c11122 26136 20720
c3905 -13794 1064
c5499 5544 -19600
c602 9702 7616
c595 -27720 5096
c1 9438 25760
c593 -924 -6496
c1325 -19734 -25648
c2118 11418 -22624
c1873 -25344 -14056
c9739 19140 1064
c1104 -32934 13160
c9299 28512 3584
c2510 27984 -13552
c7086 -22044 -7504
c907 7986 7616
c4353 12672 6104
c7769 24288 -28672
c1436 20526 -17080
c3502 -5478 9128
c1292 18084 11144
c11705 21318 -5992
c583 15378 9632
c11958 27918 -1456
c2586 -8514 -2464
c2581 29568 -14560
c665 -10494 26768
c577 4422 10640
c1090 13530 -32704
c9311 -26334 -18592
c307 -5346 32816
c9722 33000 1568
c522 7590 25760
c9737 -7722 22232
c6616 6072 23744
c2742 8316 -15064
c1183 10956 19208
c581 -13266 13160
c3663 -17754 -27160
c11965 -18546 -11032
c2638 -4224 -26656
c7054 13332 -24640
c1922 32604 -13048
c8249 -1188 -19600
c1389 11220 -12544
c1172 -12408 560
c1414 12012 2576
c1896 -20196 -13048
c21 5148 -22120
c1408 -3102 -13552
c2709 16434 21728
c1744 30360 -22120
c867 14586 26768
c9898 -1518 21224
c564 23364 -12040
c2025 26400 1064
c640 -2574 23240
c9 -26664 23744
c1474 4356 11648
c563 -7854 28784
c562 -2574 24248
c11155 -28182 -15568
c1366 -33330 -23632
c619 11682 1064
c5217 6072 -24640
c3846 -17424 -25144
