TotalDisplacement 37891230
MaxDisplacement 2905
NumCells 44811
c6422 -46134 -29456
c9930 -3828 -45584
c17081 -46002 35056
c15667 -48378 56728
c9925 8976 -21392
c13018 31086 16912
c16355 -46860 35560
c37586 22968 -14336
c9921 10626 -42560
c12418 -30228 -2240
c9919 18480 -1736
c38745 58542 -30464
c9918 -396 -22904
c12736 18942 -2744
c9917 21120 -42560
c15672 -3036 -10304
c9915 -7920 25480
c37244 -18150 27496
c10900 48444 7840
c31568 4026 -46592
c5162 22704 -28952
c38998 396 -20384
c9910 6732 11872
c11160 -7722 -8288
c17266 54912 -46592
c10305 7788 35560
c9907 35772 38080
c14700 -37488 -10304
c27865 34716 2296
c41371 31614 -38528
c9905 18282 -44576
c24628 36762 -39536
c25064 10824 42616
c32912 -32604 -10304
c14840 -39996 -3752
c26884 -20262 -13832
c9900 -32472 28504
c9897 19734 280
c27488 14982 -24920
c14652 29172 -12320
c20261 55902 -23408
c9895 -48312 44128
c7884 -37224 -11312
c41469 -20526 15904
c7507 -38874 25480
c5906 22044 -38528
c39842 -50952 -35504
c7467 30822 -29960
c14764 22836 38080
c6635 30426 5824
c22100 -40986 15904
c29114 7656 -3752
c9887 -990 3808
c14853 14784 -31472
c13740 -11484 8344
c18993 9372 43624
c9885 -36102 6832
c8974 -8778 -10808
c12040 24024 -25928
c33227 23100 34048
c9884 -24618 13384
c12463 31746 -16856
c9883 -6336 39088
c9882 27456 14392
c22884 54780 55216
c23378 55572 16912
c36797 44550 34048
c9877 -8778 22456
c22134 17952 -4760
c21130 -21120 -35000
c15416 55704 -16352
c43363 56628 -3752
c3116 -22308 -41048
c9870 -12342 -48608
c9868 22638 11368
c9418 -27588 51184
c30500 -4884 -31472
c14066 13134 -57680
c9866 57750 -11312
c2618 -55242 -728
c6702 -13464 -22904
c36902 -21912 -58184
c6072 -28974 33040
c40495 46464 -6272
c19951 -6204 39592
c9860 21648 -37520
c40184 28710 18928
c39750 20526 -18368
c19298 -38280 6328
c3718 44682 41608
c9859 -53328 41104
c9857 49104 18424
c21463 -22902 -728
c41871 -25740 46144
c12792 32274 -49112
c9851 55836 1792
c9849 -27192 16408
c23757 -14256 -45584
c3967 20856 49672
c20585 25278 -31976
c9836 35640 -12320
c9835 -3498 9352
c15000 36300 -29456
c22122 38412 39088
c9831 45738 -37520
c9828 -24486 -22400
c24622 36102 6832
c9826 1848 6832
c9822 -30756 -31472
c7321 11418 51184
c9820 46332 -51632
c32397 -33264 -24416
c5027 264 22960
c9819 -3036 1288
c19334 -17424 48664
c27128 52140 -33488
c9815 17424 -54152
c9814 -39732 -55664
c35641 -51150 3304
c11364 16896 3304
c29765 41118 -11312
c12750 39864 -40040
c32015 16104 1792
c9438 35838 39592
c18139 -5676 -16352
c9813 45672 35056
c17568 43626 50680
c9812 -31680 23464
c9811 58344 -53648
c324 5016 35056
c6666 41448 56728
c31446 31614 41608
c10888 -30096 -31472
c24191 47982 -22904
c9809 55506 -1232
c9807 -11286 46648
c23060 -1122 -8288
c9805 22638 -6272
c9804 16830 -3752
c9802 23694 -25424
c14655 13134 -728
c41300 53592 26992
c9799 5478 -18368
c4654 -45606 -35504
c11297 37224 25480
c38409 -56166 32536
c755 -1386 3304
c12353 -1320 -47096
c28761 -22704 -24416
c9796 -46860 -31976
c9795 7920 37072
c2187 -19140 55720
c43763 -660 -15344
c42970 -57222 -32984
c9790 -54054 -17864
c9788 26664 1288
c20491 44682 21448
c9779 32604 1792
c44357 22902 20440
c41590 44088 -58688
c22213 42900 42616
c42122 -198 51184
c9777 6732 45136
c34402 34716 3304
c15067 -48774 32032
c38304 -53460 22456
c9776 -34518 14896
c16787 16632 -1232
c9773 33990 -52640
c13192 -7458 -39536
c13494 -42306 -23912
c9770 21516 4312
c43437 4620 -23408
c12136 -39996 -43064
c3699 -58674 -44072
c9769 41844 -44072
c21403 -45606 23464
c9765 -41316 -5264
c12988 38346 12880
c44644 -16962 -6272
c39290 43560 -4760
c9761 -24090 57736
c44223 -4818 13384
c39992 -33330 -4256
c9760 3432 54208
c9748 45870 42616
c43441 -7656 -35504
c8377 -1650 -39536
c16123 33330 19432
c31416 30690 -38024
c9742 13794 11368
c24961 8184 20440
c9735 39402 16912
c28200 41778 -43064
c16059 21648 -39032
c9734 40128 -45584
c28128 -40392 -29960
c19832 18282 46648
c36661 39072 43120
c9732 -858 -27440
c16554 8910 -4760
c23743 -31020 -54152
c9729 -22968 -31976
c3317 -42834 -8288
c4449 -51876 53200
c32132 47982 14896
c11428 -58674 1288
c886 -35838 -37016
c28402 24816 -12320
c13509 12870 44128
c9725 20196 34048
c7275 9174 -19376
c5929 -45738 6328
c9723 27324 -24920
c43587 -39336 51688
c14162 6930 -27944
c6544 1980 -6776
c9715 -45540 41104
c6628 29568 -15344
c29665 40524 8344
c34214 660 19432
c12723 -23364 -25424
c9710 48642 22456
c9753 27588 -54152
c26720 -30162 -39032
c12441 53922 4312
c9706 1914 1792
c15347 28380 -13328
c16175 50160 -31472
c33517 52074 25984
c14081 -29370 -728
c9700 -45144 -52640
c9699 -2178 25480
c11318 21582 -58688
c9692 50490 -24920
c3308 2112 15400
c9690 6798 -57680
c9689 -18744 -2240
c9688 -49434 -20888
c37389 -14586 -13328
c9794 -19470 -27944
c9685 23694 -7280
c35511 28776 -25928
c29586 -5280 -9800
c901 -20856 32032
c9680 -10692 -13832
c10682 -7458 -28448
c44104 -50094 -21896
c13749 31680 -28952
c9679 21450 -4256
c12314 47982 -56672
c43115 -21516 8848
c6251 41250 28504
c14078 -25608 57232
c9676 -36300 -32480
c29924 -40722 -3248
c31677 -48774 -50624
c14475 -45672 41608
c39813 -47586 -21896
c10230 -15180 -15848
c9524 47520 7336
c4757 11814 -24920
c9675 -6468 44128
c19160 30624 47152
c9674 38544 -27440
c9673 12540 -33992
c9669 36498 36064
c34735 26664 -49616
c16656 -45012 -27440
c9668 -56034 17416
c44315 -55440 -2744
c9114 10032 -5768
c9667 -17754 -5768
c20904 -30360 51688
c41971 -39600 -1736
c33953 -44814 14392
c9664 -55440 4312
c8279 3168 -15344
c10036 -7128 -37016
c25867 -23562 32032
c9661 -19734 52696
c20859 -41514 10360
c34201 -20394 47656
c14447 -9108 -19880
c14017 14322 -29960
c30234 -10428 -31472
c9658 -31416 -35000
c9656 -10758 51688
c31441 42174 45136
c13803 -4818 7336
c9654 14784 -49112
c9158 24156 1288
c6320 9108 -46592
c1006 32868 16912
c9647 -3696 -28952
c9646 41448 18928
c38006 -1386 14896
c9645 53922 47656
c9644 -51810 33040
c9643 -2376 5320
c9754 -2376 55216
c38752 -58674 -33992
c9640 -5940 -9800
c2030 38742 -3248
c2473 5478 24976
c9639 16368 -49112
c7105 4158 23464
c21236 20196 -33488
c26148 41778 16408
c33621 -11022 26992
c3764 -6072 -57176
c30422 -1386 24472
c16546 -37686 25984
c23442 -22572 -20888
c9630 44616 10360
c13912 -5082 38080
c7600 -48114 43120
c20273 -33528 18424
c9629 -4026 -8288
c10368 -57420 11368
c9627 10428 280
c29211 5676 27496
c9621 -11880 30016
c21476 -5214 -29456
c22945 -40392 -4760
c9614 32670 26992
c4843 -26070 34048
c9611 57156 2800
c9934 47058 18928
c10107 4752 45136
c9610 29766 15904
c35926 3498 41608
c9607 32208 29008
c9605 -40722 -34496
c24338 34386 -728
c9603 57354 4312
c5999 -1848 -50120
c8299 45474 -39032
c37910 34452 47152
c9590 17952 4312
c13664 13992 46648
c3468 57684 -6272
c13891 44484 -36008
c43114 -12144 9856
c13426 -41976 37072
c22675 -29964 -23912
c29157 40062 21448
c38963 21648 1288
c9588 11154 -44576
c9586 -27390 42112
c13006 -792 -12824
c9584 -22836 9352
c9583 25476 -4760
c12382 -5478 -36008
c10704 -9240 -28952
c40404 7392 -40040
c6452 -51150 784
c9582 -53658 -14840
c16813 -20922 26992
c22876 51282 -2240
c10213 -25344 5320
c9576 16698 47152
c20567 -6864 -224
c9572 -20592 -12824
c13436 32142 18928
c20410 -15576 -44072
c39476 -49368 -24416
c20486 34254 31024
c12271 -43428 14896
c22164 -36300 -55664
c9562 52140 -728
c7708 18018 36064
c23363 12738 58240
c33473 -4620 -47600
c30903 35970 15904
c14611 22506 -16352
c39665 -33198 -14336
c31745 54384 36064
c21861 -12672 20944
c12912 21846 -4256
c28648 47454 -22904
c13001 -26994 23464
c7331 46530 -4760
c11153 41646 -2240
c10574 -2508 -25928
c9555 -47982 -1736
c21586 50292 -32984
c13697 -10626 29008
c9552 36762 41104
c17843 -43890 -46592
c13143 20790 46648
c39812 -22374 17416
c29055 -3564 1792
c13360 43626 -35000
c1962 47982 4312
c40060 -43032 43624
c9549 50688 -31976
c9548 -56364 54712
c16433 -46134 53200
c21735 35970 -19880
c15728 -14586 13384
c11210 40590 -8792
c20323 -32736 13888
c9774 7062 15904
c32033 9108 -7784
c6899 56430 -10304
c27886 28446 -39032
c9545 13068 -40544
c1155 -37092 -7784
c16281 -28182 280
c43385 -35772 -29960
c13160 54054 -33488
c31502 29502 -16856
c13202 -31218 35560
c14555 54516 -37016
c19823 33660 -39032
c9542 -39006 -31472
c42220 -27456 35560
c33980 -44220 -28952
c14743 -49170 -50120
c3917 -7458 17920
c9541 3696 3304
c9538 -29502 24472
c37984 42372 37072
c10568 51084 -20384
c9536 -21186 280
c20253 -15510 15904
c14085 21384 53704
c9535 -34320 9352
c21139 30360 -18872
c9886 51678 4816
c9531 -46332 55216
c24861 -32868 34552
c9530 26136 28504
c36019 -40458 -24920
c23773 -21450 19936
c37358 -46002 -32984
c9529 44682 -21896
c9528 -50424 -728
c31115 9900 -15848
c11488 -28182 -28952
c7512 -28908 25480
c24075 -39732 36064
c13806 5544 9856
c13735 -9504 -32984
c19486 -7128 -31472
c9943 -26070 -224
c32408 56166 5824
c4473 -29238 50680
c12128 47652 11368
c9508 -9504 25480
c10885 57948 -24416
c9506 -23496 -4760
c13286 -12210 56728
c9504 -36102 13888
c9503 8052 -40544
c6856 4488 -21392
c9236 -30888 46648
c26477 45408 29008
c23287 -17490 53704
c10912 13068 -21392
c5278 10428 25984
c22132 -29634 12376
c9498 -48576 -46088
c9495 32472 -13832
c9493 -7854 -42056
c7038 -28380 -54656
c9491 56760 -29960
c18128 -36300 -38024
c19315 58476 20440
c9489 15378 -10808
c30729 22242 16408
c14265 37224 33544
c9486 16434 -41048
c38382 37092 1288
c36199 -8514 18424
c9485 19008 -47600
c9484 53460 51688
c27545 3036 7840
c15452 -8316 -5264
c18666 37422 -13328
c9482 -29766 -52640
c20136 -58674 -34496
c9480 -13266 24472
c5053 -13002 39592
c28311 -38940 4816
c3914 -33990 784
c18590 -1254 39592
c9473 -33132 22960
c9471 -11748 -37520
c4961 13068 36568
c42095 49434 -55664
c9458 44418 41608
c10457 -15378 45136
c14716 27258 -728
c35354 -7722 -49616
c1913 10956 35560
c9457 -36366 -41552
c27755 -28182 23464
c10396 39732 46144
c38614 49368 14392
c9453 -47784 -51632
c33319 -10032 -16352
c5702 16500 34552
c10461 31878 -42056
c12093 -39798 -728
c9450 42570 -48104
c27423 6204 -24416
c20790 27654 21448
c9447 26730 -21896
c30820 18612 3304
c80 6072 -50624
c43382 12474 21952
c23243 2112 -31472
c3765 32010 36064
c3773 14454 -20384
c9446 -41052 15400
c9441 41316 10864
c9440 -58674 -5264
c3649 -42636 4312
c41299 -25014 -42056
c14535 -25608 36064
c9439 36234 -38024
c9436 -5346 35560
c9434 16038 -5264
c4819 39270 -31472
c17030 25674 -42560
c18972 -57882 19432
c22501 -38016 -10808
c9426 58344 -11816
c11346 -11946 -3248
c9424 -48048 20440
c43428 -11154 -39536
c38812 -47850 30520
c19857 -2442 3304
c31467 -21516 -28952
c14806 42174 -42056
c27524 28644 -47096
c611 8118 52192
c21458 18612 -15344
c35943 -38742 5824
c24432 -13002 19432
c25724 -55506 -1232
c10998 37554 -5768
c14467 -56034 -40544
c14881 49764 -18368
c9419 9306 10360
c9414 15774 47152
c44333 13266 -31976
c19562 -34188 5824
c12605 -39600 40600
c41315 29568 -39032
c33233 29370 -14336
c9412 30228 6328
c17913 22374 18424
c13975 27390 -39032
c20514 50622 -6776
c15053 31020 36568
c14874 46662 50176
c26900 -18480 25480
c5762 52536 5824
c15837 17820 54208
c9406 3762 2800
c7948 52866 -28448
c9397 23232 -43064
c9396 -30162 -41048
c20656 -31350 41608
c10952 30162 -20888
c4650 -52272 -55160
c16348 44814 -3248
c35248 18678 32536
c9393 23562 20440
c18490 -46860 -2240
c38834 10296 -11816
c38061 -31416 3304
c9392 -4488 50176
c9391 -9174 15904
c20330 528 -11312
c36045 44286 56728
c9386 52866 31024
c9385 -26664 34048
c9382 -24354 -1736
c28714 -34452 -13328
c9380 -30360 -2240
c4173 -11154 -25928
c3526 53724 -53144
c5219 -32604 10360
c9379 -1980 30520
c9374 7788 -6272
c7311 41382 -44576
c40157 50424 30520
c33760 -25542 2296
c20625 528 -1736
c14751 56694 -8288
c15269 6930 55720
c14821 -12870 26992
c13710 43164 12376
c44291 36828 42616
c9372 -31020 -10304
c9369 34980 -51632
c26759 54780 3808
c848 15708 56224
c18431 36564 2800
c26208 30756 -48608
c12139 54648 -2240
c30973 -22836 -9800
c9445 -13728 -31472
c9365 16104 -6776
c41602 38214 37576
c5005 -12144 -7784
c30432 -25806 42112
c9361 28578 -54656
c2242 -30888 -50624
c9358 1914 -42056
c9357 47322 31528
c38618 58476 51688
c371 39732 -38528
c9356 7920 35056
c39510 -27126 -728
c9351 44088 -26432
c10794 -5214 22456
c9350 -12870 -52136
c9349 -21846 32536
c42295 -38016 -17864
c29123 -25014 -224
c41077 7062 -10808
c9348 38148 40600
c10038 -8712 44128
c42925 6138 23464
c9347 28248 10864
c21512 -24156 -29960
c10847 49566 21448
c40109 -14058 -14840
c9346 -27984 5824
c6807 -36366 -8288
c34691 -42504 -39536
c9344 1716 9856
c19885 33330 31024
c9343 -28380 23968
c9340 33528 -12320
c9339 -51810 2296
c31128 48048 -21392
c5806 -50952 -224
c9337 44946 -3752
c40210 47520 18424
c2744 -14718 31024
c25996 13266 -46088
c9328 56628 51688
c9327 -52206 -19376
c9326 39798 47152
c13968 -9042 -38528
c5249 44946 39592
c19060 7590 -25928
c2960 -28380 3808
c36652 15378 18928
c12987 50622 -23408
c12254 -12144 -27944
c9324 19470 26992
c14953 28380 -27944
c9323 35178 26992
c39364 25212 -51128
c23222 -34452 -29456
c43086 -20328 -38528
c36780 -27324 -56672
c27848 -49302 29512
c9321 7788 -42560
c8210 -49962 12376
c25029 37026 33040
c28394 -56826 52696
c9312 -56100 10864
c13396 -18876 33544
c40723 46464 -728
c6467 27258 31528
c26746 -20592 42112
c9310 -15576 50176
c19288 -52206 -37520
c40787 44088 -45080
c9307 4224 29512
c9863 -38478 -14336
c9306 42108 13888
c29273 3630 13384
c341 16566 -40544
c9303 -8778 -47600
c9302 50622 -3248
c35380 -22770 -8288
c9300 1056 -15848
c9296 56694 25984
c36837 -19536 34552
c14963 48510 31024
c12699 33396 49168
c17328 29106 31528
c9294 46200 26488
c9292 -10164 6832
c9287 -42702 11368
c14523 -15576 43624
c42924 -41382 -42560
c35465 -16962 5824
c21064 -11352 6832
c14156 -30624 3304
c30861 -27654 -34496
c30434 -35442 6832
c37417 36762 14896
c9280 2574 4312
c9279 3300 22960
c13764 3168 -39032
c40258 48972 15400
c37909 36564 8848
c9278 -48774 29512
c32184 30624 -25928
c9277 -19338 -6776
c14187 -22968 -9296
c9276 -42372 -13328
c16347 -36960 31024
c21259 -57486 10360
c10012 17820 -39536
c34616 -52404 -12824
c12706 -47058 -34496
c12770 8184 -53144
c20044 35508 15400
c9261 -12540 -224
c9259 -41514 -8792
c14794 -36036 -21392
c4303 -26334 40600
c14254 -49104 -53648
c16336 28182 20944
c40685 39204 10864
c9256 23958 -54152
c9254 33396 47152
c19378 -35838 28000
c40996 2640 38584
c11791 50490 -22904
c43930 14982 -18368
c9251 -37752 -49616
c9163 -44220 -3752
c7769 47916 42112
c9248 47718 22456
c13194 57288 784
c29232 -132 -10304
c14539 22374 5824
c43848 12276 -7280
c10741 32340 12376
c7857 -26004 5320
c9244 -6402 -39536
c7413 -3630 3808
c9243 -39336 -15344
c37793 -44088 -7280
c7567 22638 2296
c1046 -45012 -33488
c9286 2640 31528
c9241 9900 -13328
c22909 -16104 39088
c9240 -54846 6832
c9237 5280 1792
c4047 33990 -39536
c41721 5016 -32984
c20769 -21318 -46592
c9235 38940 53200
c12720 7326 -41048
c21688 9768 22960
c10603 43296 40600
c531 -3102 -11816
c35559 -22110 33040
c9232 -31086 -13832
c9231 24552 29008
c29213 -46926 -26432
c3122 -19404 -32984
c1890 14652 -44072
c28789 -24552 38584
c9229 55044 23968
c40080 -43824 -17864
c10078 -54912 -41048
c5942 -45276 -13328
c24358 57552 47152
c9793 -32604 -30464
c9224 57420 -8792
c9221 44352 47656
c33816 -51150 17416
c9217 -23892 55720
c9696 -58674 54712
c23430 56760 -39032
c27319 -29832 1288
c14495 -21780 29008
c10099 -3366 45640
c624 -15840 -7280
c34625 31944 -55160
c2463 47124 -40040
c43889 42306 -29960
c9209 -22308 10360
c9208 13662 -8792
c3057 50754 -14336
c9197 -24948 -23408
c39582 -50160 -35504
c23400 45474 -8792
c36185 -46266 48664
c28713 16038 -37016
c13530 8712 -57176
c34263 -7986 46648
c922 20592 4312
c9193 -28116 -48104
c32825 -5016 -55664
c13815 11880 280
c17454 -14190 18424
c9191 46662 24976
c23998 -23232 38584
c9189 -46332 23968
c35687 37092 -31472
c2517 41448 -55160
c5009 -45738 -35504
c9186 22110 31024
c21495 56562 -1232
c38161 55836 -56168
c14829 -58212 10864
c11434 -49368 -57680
c25437 6732 -1232
c40920 -594 47152
c9182 27588 -39536
c9181 -16896 6832
c34752 12144 34552
c2048 19404 44632
c10459 -4686 -5264
c9179 -2772 -28952
c11001 41448 -26936
c31584 -24486 34048
c9174 -41250 -36512
c9172 33462 -17864
c37200 11550 -4760
c9171 32802 18424
c39471 -13728 36064
c5519 -41052 37576
c9170 -37884 -39536
c33439 -20724 -2744
c5728 12738 26488
c11686 18942 38584
c30037 44022 16408
c8410 42438 18424
c9161 12606 -28952
c21390 -35640 32536
c40471 54120 -4256
c11750 5412 -11816
c37197 19536 25480
c7149 39534 -17360
c44683 1188 -23912
c9157 -18810 6328
c9009 42108 -28952
c31201 -17028 25480
c9154 38676 42616
c15747 32538 18424
c17645 -1056 -25424
c23498 -46266 19936
c9150 594 18928
c14784 -24948 -29960
c38667 51414 54712
c590 53658 -22400
c38344 12012 -3752
c13725 8778 41104
c22999 -56694 39592
c24849 462 -30968
c42078 26994 -39536
c25241 46332 25984
c39677 21384 1288
c9143 -57882 41104
c9139 32472 -47600
c183 38346 -48608
c25065 -19404 -15344
c17402 34254 -55664
c25494 -52074 784
c26487 -15180 -39536
c9134 8448 -1736
c12299 14586 35056
c9132 6270 37576
c4536 44880 -31472
c41527 -54186 -19376
c26814 -9900 52192
c33679 57222 14896
c9131 -23430 53200
c9129 28578 -3248
c9127 54582 -22904
c27888 53328 -40040
c27963 -35046 -26432
c12158 -6930 29512
c6892 8382 -41048
c9125 -35112 -55664
c2972 -28578 52192
c27554 -5478 21952
c10641 36036 -36008
c13759 -6864 -31976
c43028 23232 39592
c5511 -4884 52696
c9124 6666 -8288
c9123 -46596 19432
c30369 26268 3304
c8388 2970 -31976
c3178 42636 34048
c19110 8844 -26936
c11646 16830 55720
c9120 29832 -15344
c9112 30162 -32984
c9111 -35508 -22904
c40436 -1188 12880
c38762 45870 -54656
c31463 36102 49672
c9592 6996 46144
c33954 34650 -8792
c27199 -21450 -6272
c27236 16368 46144
c13310 43362 -50624
c29168 -10494 -48608
c9107 51084 52696
c38953 25014 35056
c27864 -39270 -29456
c9106 22110 28504
c14636 19272 -27440
c2287 47256 9352
c43896 22440 23968
c9094 -22770 6832
c38801 17886 32536
c13353 3432 -3752
c29960 -43032 53704
c9967 53526 13888
c13693 -5016 22960
c9093 -858 51688
c9092 23034 -8792
c9091 23232 -7784
c9090 54780 -44576
c17486 -5544 -18368
c14012 55968 20944
c1991 25014 16912
c42124 29238 8344
c31596 15180 -1232
c9089 -32736 -14840
c43972 -30294 7840
c39606 -19008 -38024
c13755 13860 -7784
c1031 -28248 29512
c13113 8316 -50624
c28854 -5412 24472
c9085 52272 -15344
c11397 15510 44128
c19667 -2904 -49112
c2127 38940 2800
c9557 57090 -1736
c13537 36168 280
c17308 34122 -15848
c9081 -37686 53200
c29510 54648 -31472
c35223 -22176 -46088
c9079 31746 -24920
c3099 47850 1288
c9077 23892 -23408
c11354 15444 -26432
c22954 35706 -43568
c6590 -39534 -40544
c9071 34914 -38024
c37427 -22242 784
c9070 -10032 -14336
c9069 -51018 -8792
c9067 17886 5320
c9141 30294 32536
c43147 54714 -38024
c9061 -18216 50680
c9060 21252 -39032
c9058 -36960 16408
c38424 17226 30016
c13168 43560 -5768
c11567 8646 -57680
c9057 -43032 -33488
c11571 -50622 -30464
c9048 17820 -54152
c12948 -36762 34048
c9047 -24948 13888
c40222 -49368 9352
c6146 30624 38080
c38857 -46068 -12824
c12555 -24882 -47600
c9330 3498 -48608
c27200 -43692 49168
c9039 15048 46144
c21605 29634 3808
c9037 -15642 44128
c9036 -38082 50176
c43149 5148 -1232
c15010 40392 16408
c18540 -1584 -53144
c9034 -40854 -39032
c13807 8316 49168
c5938 -58674 -13328
c11429 -14586 -30464
c9033 -30492 -23912
c9032 -34716 12880
c25984 57684 -18368
c17012 -6732 -44072
c9027 -23364 -32480
c24262 -54978 25984
c9024 33000 33544
c32512 57816 14392
c20012 39666 -7280
c9023 -38808 -43064
c2800 -39270 -4256
c19103 31086 -29960
c27665 -8448 37072
c40979 31548 -26936
c9021 -57156 48160
c1414 -29898 -33992
c9020 -49038 15400
c20418 26532 -11816
c30636 57816 -32984
c7644 44682 31024
c11611 35442 45136
c21977 39930 280
c24863 51282 40600
c16748 35640 13888
c39245 -34980 22960
c37707 38148 -1232
c36352 39666 24976
c17604 45144 21952
c10123 14190 12880
c15219 24222 -8792
c9012 -49302 30520
c23229 29172 16408
c9007 44814 36568
c22173 40722 -48608
c12760 -21054 -18872
c12965 35244 10360
c27294 -4620 -7280
c19347 25542 -55664
c44745 11880 45640
c29932 -33792 32032
c9004 23232 9352
c41766 -44946 -22400
c5497 51348 -44072
c28008 -51876 -10304
c9002 -37092 -24416
c8999 50556 -27440
c20366 9768 -57176
c14952 45606 34552
c38010 -22110 21952
c29196 26664 47152
c8998 -46530 -20888
c8995 -32274 44632
c2815 55110 26488
c26638 27720 -13832
c26809 -21054 -5264
c8994 17226 51184
c2372 40920 -24416
c9985 -38280 -7784
c8992 -51216 10864
c15567 42636 -20384
c14339 -38874 -56672
c22359 -33726 -39032
c37546 32934 -5264
c3358 -15510 32032
c17078 -40656 280
c8988 -54912 11368
c8987 -34386 50680
c5515 14850 13384
c15535 -34320 51688
c24474 -39336 -13328
c9913 44484 46144
c8982 -43626 5824
c23969 38610 280
