TotalDisplacement 59859341
MaxDisplacement 3564
NumCells 51382
c13174 21252 -59416
c15520 -8646 -27664
c42703 -20724 -31696
c29025 -41712 19208
c49949 47322 52472
c13172 -5214 44912
c49870 -40062 4088
c13167 -2574 -55888
c20667 19140 10136
c13190 41250 -29680
c30429 -14454 18200
c13166 17556 -35728
c13164 -31944 -4984
c13946 -29634 29288
c46119 25014 -1456
c13157 31746 11648
c27826 27984 43904
c28556 -55836 36344
c13154 7524 -21112
c13150 -54846 -38752
c13149 -14322 18200
c46048 14520 -33208
c42446 -50226 -2464
c25161 39798 -30688
c13272 -49170 6608
c13148 56826 -11536
c35069 4422 1064
c13334 60720 -30184
c15224 58080 37352
c33401 46794 -55384
c13131 6336 -3472
c43457 13464 -10528
c29873 -3102 -10528
c24825 -24882 -20608
c30991 48576 -37240
c4274 52734 -43288
c40785 -38082 20720
c18457 39402 33320
c13122 -29700 40880
c14096 -38016 9128
c48261 14058 -47824
c33244 47124 35336
c5810 -16500 -42784
c13117 -52536 -28672
c7685 198 5600
c29829 -44616 18200
c20541 40260 -18592
c21578 -44352 -50344
c13100 -10428 2072
c30242 5742 -43288
c13098 -55308 -32704
c37825 -13794 5600
c21617 55572 59528
c13096 -660 -1456
c21886 3828 -14560
c50019 56694 43400
c38007 -8580 -52360
c13094 -36828 -24136
c9786 5808 -41776
c13521 -51018 -29176
c22417 14850 15680
c13092 56562 12152
c24810 -34914 -56392
c26431 1122 21224
c7992 24222 -448
c13906 -36168 -6496
c13083 -14058 -27160
c49077 48972 60536
c1836 53196 -49336
c20947 19536 -43288
c40580 48774 50456
c13288 5940 -26656
c13077 5610 -11032
c3340 60654 -36232
c564 29502 -4480
c49222 -26268 -47824
c19447 -8712 46424
c37645 46332 -30184
c13069 43428 24752
c21093 -27324 30800
c14448 -19800 -38752
c13067 21846 35840
c13062 3696 32312
c48841 -32076 25256
c13061 8184 -36232
c41143 59928 28784
c13056 -3630 40880
c13052 28842 10136
c1598 56232 44408
c13043 -36102 24752
c18848 -51876 25760
c13040 -37224 -2968
c15263 47784 -32704
c48027 37950 27272
c34820 -6336 -54376
c13038 -29106 -11032
c13037 -58938 -29176
c33844 44352 1064
c13033 -47718 32312
c13031 41514 -34216
c48584 27852 1064
c13029 -40722 30800
c16337 39732 -37744
c13025 -14850 -48832
c13023 10230 23744
c13020 56430 -14560
c28442 -15048 34328
c8746 -462 15680
c11093 -20724 41888
c48288 -25212 26264
c1584 41910 -53368
c3270 -41382 46424
c13013 -34848 -11536
c14182 8250 37352
c44437 31020 41384
c23568 -40062 15680
c28613 -23166 -35728
c13004 -44814 11144
c47480 61182 12152
c17727 -49830 11144
c40382 23892 -55384
c22053 -2046 31304
c12994 -20592 -23632
c12993 42174 -45304
c12989 -43824 26768
c9053 -33792 22736
c13885 -11484 35336
c19104 34056 14168
c12983 -660 -21112
c37014 -54780 23240
c13723 -47190 -41776
c12980 48180 -5488
c11802 -62172 -4480
c5645 47190 50960
c34415 44088 23240
c12974 -1980 -5992
c12973 -47322 -44296
c12969 5082 -9016
c12967 42042 6608
c12966 17490 4592
c11913 26268 -4984
c50466 51282 -49336
c26438 -43230 -27664
c30723 -49830 32312
c2612 58278 -10528
c32063 41778 -29176
c5251 50358 20720
c41298 30822 -45808
c13085 21186 -27160
c33338 17226 -28168
c12962 3894 -24640
c12957 30360 -4984
c24073 -2310 -23632
c12945 5280 -3976
c43699 33198 -12040
c30295 -11418 38360
c50966 14916 -36232
c12944 24750 -30688
c670 -5214 -46816
c13847 36696 32312
c49158 -2178 -48328
c41460 -396 -16576
c12941 46398 -48832
c12940 -49896 41384
c9609 13332 -54880
c49855 -28182 4088
c10581 29238 11648
c32602 -33264 -50848
c23961 58674 -14056
c12938 1914 23744
c43974 -26334 -17584
c10990 -41118 10640
c42457 5874 -25144
c1004 30426 12656
c12933 -28512 43400
c12932 -22572 -17080
c12930 15180 -38248
c25192 -38280 34328
c12926 41448 32312
c21067 49104 49448
c12924 30954 40376
c45460 13200 -45304
c16964 19140 30296
c12921 -8382 23744
c12920 51414 12656
c14666 51546 34328
c24895 6336 -13048
c12919 53130 -35728
c43268 -26202 53984
c11067 -29304 -37744
c40048 58146 -11032
c35121 -46662 46928
c12916 -9174 40880
c12915 11880 -20104
c16366 -58146 -27664
c12904 -44286 51968
c26581 53064 -6496
c12901 52470 -35728
c32801 -33132 13664
c12891 35244 -9016
c31261 -22242 15680
c9313 57090 52472
c46287 37422 18704
c30048 -1650 -11032
c14690 46530 -59416
c2927 -21186 -14560
c17792 -23100 22232
c36627 37158 -5488
c12879 22506 38864
c47894 -26928 20720
c15048 13596 -58408
c37328 50754 -10528
c12875 -37620 61040
c32466 25938 -14056
c10400 32472 3584
c13141 50094 25256
c2008 3630 -1960
c12872 37818 18704
c9195 -33726 2576
c12869 11880 38360
c42498 60654 -20104
c22413 -39006 -18088
c38487 49632 53984
c14522 -55110 -37240
c14810 -23760 39872
c3908 -49236 60032
c42797 -40194 25760
c20944 -15774 53480
c26773 24948 34328
c12866 14982 -32704
c17083 34650 -35224
c17580 26928 34328
c12857 21912 36344
c2458 -19272 -36232
c12855 -42372 16688
c22032 -28710 49952
c28661 -21714 2576
c30632 38412 -6496
c12851 34848 -41272
c14773 -13068 -1960
c4672 -7590 -19096
c29968 -24486 53480
c21966 -39996 -52864
c22641 49038 -51352
c7643 26994 53480
c19774 -30492 -20104
c37748 54384 -39760
c12842 -5940 -4984
c27761 35904 -46312
c34921 -17688 24752
c12840 -25080 -36736
c12839 13134 -7000
c12831 132 14672
c48035 -5874 -30184
c44895 50490 54488
c152 -36234 2072
c3360 53988 16184
c32908 -17886 -28168
c12826 4950 25256
c12823 -21912 10640
c16331 5676 23240
c12820 3036 51464
c43794 52602 17192
c35249 -3762 45920
c12818 -44880 -25144
c23341 36630 -53368
c12816 -49170 -31696
c17647 17358 -8008
c7709 -35508 -37744
c16000 37884 19712
c48561 15378 -42784
c12814 21648 -2464
c3183 -17226 41888
c12809 -35310 29288
c9540 22374 -31696
c35286 -27918 15176
c31832 -50358 30800
c12807 25014 46424
c45440 16104 22232
c12802 1188 54488
c12801 -41712 2576
c12800 13266 15176
c1442 -55968 45920
c28598 52404 -45304
c44561 44550 -17080
c7364 -20922 -39760
c12797 6798 -6496
c34401 -18150 -40264
c12791 31548 -7000
c34128 -24486 -27664
c17928 33594 -36736
c12790 21912 -50344
c27975 19800 9632
c12789 -44154 -43792
c8645 -16434 38360
c12787 -26070 2576
c40458 -39006 -18592
c16385 7722 21728
c8148 -2970 30800
c12786 -51678 11648
c40309 17226 17696
c16851 1716 -4480
c12785 -7590 -49336
c43990 -35706 -28672
c4607 12474 -20608
c18776 -34320 1064
c12779 17490 -26656
c12778 -37554 -34216
c12777 -31218 -19600
c21434 -41514 30800
c12776 -51876 -16072
c14926 -17886 -11536
c12767 -39534 41384
c16238 -22902 -16072
c12766 -45012 49448
c12765 1386 15680
c41068 51348 -11536
c12758 -48576 -20104
c12757 18018 4592
c12752 39798 -42280
c14464 18216 -4984
c12968 -10956 -56896
c41310 50820 53984
c20792 -31086 7616
c12749 -7590 40880
c7605 858 -30688
c19512 2112 17696
c13005 32736 13160
c25492 -6534 4088
c34785 6072 -19096
c12738 45804 -37240
c12737 26136 24248
c46080 -16830 52472
c2208 -44682 -17584
c12732 -17820 -36232
c12635 20064 -53872
c14371 -35772 -31696
c48289 42966 -34720
c9420 11616 12656
c51173 57090 -10024
c23680 -132 -13552
c39828 -46992 29792
c28496 10824 -41776
c28849 132 19208
c15083 59004 -33208
c20596 -9306 9632
c22045 20592 -57904
c25451 -12210 -21616
c12722 -18216 56000
c41246 11484 -33712
c12719 57618 40880
c25514 49962 -54376
c8439 4884 -4984
c9487 53196 -44800
c8140 15576 -30184
c33086 -54846 37352
c9097 -57618 6608
c39632 -9900 48440
c8305 16500 -1456
c18063 27786 8624
c12710 4224 -19600
c37476 -14718 -26152
c3802 -43230 23744
c12705 -20196 26264
c35631 -4884 -38752
c12704 39402 18704
c4051 9636 -54880
c12700 -19074 25760
c2189 54714 -54376
c12697 -62172 -58912
c10619 24552 50456
c28582 57750 7112
c14782 -37686 56
c12690 -11616 -29680
c12368 61050 -47824
c40061 5742 15680
c16830 -36036 -27664
c12687 -33660 -52864
c33469 20394 -31192
c12686 -53196 -43288
c40866 28380 9128
c1243 -34122 -54376
c31759 22044 10136
c12679 24882 -38248
c36793 7590 18704
c1767 -20724 24248
c12673 40854 -29176
c19028 -29436 -26152
c17291 5610 32816
c12669 45804 57512
c39384 21450 -31192
c11498 -31812 19712
c12668 53328 -9016
c47492 -35904 8120
c34895 -1650 3080
c3188 -36894 -36232
c12665 50424 -54880
c48992 20856 -24136
c13007 12210 3080
c8725 61446 -952
c2588 -34584 -22624
c12659 -34914 560
c22452 13662 8120
c31557 2046 7112
c12656 32868 -45304
c21680 -7590 -44800
c49239 -23298 -17584
c27320 34518 18704
c20707 -30426 -13048
c12651 -16500 31304
c19238 12804 -45304
c17791 -40128 26264
c15640 -13332 -48328
c51047 39864 -45808
c13611 -12276 -57904
c16023 -42900 -8512
c35536 36696 -448
c35206 -17952 21224
c12649 -9900 -22120
c6370 37092 -32704
c26589 -46596 -52864
c12643 43230 -33208
c36861 -41382 -56392
c12243 -13002 15680
c2985 13002 36848
c12640 52008 -54880
c19237 42768 36848
c13769 47124 5600
c38319 24288 47432
c9714 -5280 24248
c7850 25608 -18592
c2302 27324 -23128
c31711 -7590 4088
c2813 -35310 4088
c42954 -26466 -36232
c12631 -43956 -29680
c45888 -26928 57512
c30 19668 23240
c41007 33330 -6496
c28692 -50556 -51352
c12630 -10494 -54880
c12628 13794 -22120
c12623 14586 9632
c21075 -33066 52976
c46711 30360 28784
c12621 -25410 52976
c42450 -15510 24248
c29658 4752 4088
c39053 42504 13664
c12619 -21912 40880
c12616 60192 -32704
c46660 19008 -20104
c11410 -34254 -18088
c35413 19800 28784
c12613 50358 -3976
c10491 16896 -12544
c14136 38082 -26656
c23036 43032 -37240
c12607 -55176 49448
c18963 38742 12656
c11798 52074 -16576
c33003 -20394 19712
c6383 24156 12656
c21798 -27456 33320
c30535 13332 51464
c12593 -18810 -56896
c26665 31548 25760
c12585 46794 -20104
c12583 21780 -57904
c42082 46266 -38248
c37183 -50688 61040
c12582 19272 -41776
c4326 -25740 7112
c22874 -40128 -35728
c12581 29832 35840
c8006 2442 -29680
c8887 58146 7616
c20336 2310 28784
c39374 19866 26264
c23162 29502 41384
c31157 42702 6104
c12579 27390 54992
c23700 -660 10136
c21063 -58344 53480
c12578 6402 -14056
c16488 50622 22232
c12893 -42240 52976
c12577 -12408 -30184
c40326 -27060 12152
c12573 -28512 33320
c12569 45606 -24640
c21124 -660 -37744
c12558 15972 -14056
c12557 -32340 17192
c12550 18546 -54376
c2857 -48378 15680
c12545 -23298 15176
c50129 31746 24752
c12205 -9570 -48832
c45640 16236 1064
c37817 -42042 31304
c12544 47388 15176
c12543 -38940 26264
c34384 -990 7112
c14755 10494 47936
c51337 26598 -25144
c27819 -33990 1568
c10723 19008 -32704
c45599 16566 45416
c12535 49500 -54880
c40226 -35310 34832
c12534 61314 -60928
c18144 25872 22736
c12529 -32142 -22624
c22365 6138 -32200
c12527 -38280 56000
c12525 -35970 -60424
c34125 -29964 8624
c6386 13530 36848
c49151 -2376 -22624
c12523 55968 46424
c12520 -26532 30296
c25353 37620 -14560
c12516 -17424 14168
c32832 61182 -29680
c2729 -1056 -18592
c2680 -9042 23744
c27417 39270 41888
c12504 29238 40880
c12503 38346 56
c19284 -58608 -41272
c48937 14520 -43792
c5075 -3762 16688
c1644 19866 -32200
c12501 14520 47432
c28418 40986 27776
c12496 -28842 4592
c47532 36696 28280
c29690 26994 32816
c12491 2244 23240
c49149 -13266 11144
c8083 54516 34328
c21733 -10032 51968
c26573 29172 15680
c12490 -10626 -23632
c28087 29700 60032
c16704 -10098 47936
c18371 -60720 -61936
c12482 9174 42392
c10768 -39996 12152
c12475 30888 43400
c12473 53724 18200
c50905 20790 42896
c12471 -33264 -41776
c34206 57552 33320
c3264 13992 -24640
c13050 -20130 -52360
c1084 -48972 41384
c12453 -34254 37856
c12452 16896 41384
c10617 -43560 18704
c13304 -29832 23240
c45148 48774 -47824
c14389 53526 -5992
c36785 -61644 -28168
c12443 22968 -46312
c6096 24750 -3472
c49786 44880 27272
c7203 2838 -12544
c33990 17358 2576
c30143 -26400 -18592
c12440 -38610 -13048
c12436 46926 7112
c41293 42108 26768
c13432 26400 -43288
c12428 34914 36344
c12724 20064 -5488
c2876 36894 52472
c12425 -33660 41384
c2241 38676 24752
c34054 -6468 -9520
c12423 25344 58016
c12421 -18678 -38248
c43603 60786 58520
c2615 37752 -38248
c3498 -48246 -13552
c28837 36828 -33208
c41109 -50094 55496
c29888 40326 33320
c12419 -48048 -4984
c12417 -22374 -43288
c38506 60786 -11032
c12415 42834 -23128
c41900 17688 -30184
c40379 47850 1568
c33573 66 2576
c21708 -24948 -18592
c10427 -16632 -24640
c27249 -55968 -5992
c13618 -25542 -35728
c6907 15906 54992
c33354 31086 -18088
c12412 -26730 -20104
c46708 53394 24752
c15522 31482 24752
c12411 53064 61040
c12407 -37950 2072
c12405 21780 14168
c25398 35046 27272
c12404 -44682 -21616
c12400 20922 8624
c15941 33330 4592
c723 33330 -45304
c29922 -29238 24752
c42319 50358 -52864
c12399 56958 32312
c12396 -17622 44408
c13949 -30690 12656
c19018 -6336 -53368
c11193 13332 -8512
c13546 3498 -5992
c12390 -13530 -12544
c5045 52998 47432
c13869 -54186 -17080
c12389 35310 -1960
c12725 61446 49448
c34718 -6138 8120
c14387 31746 -42784
c20026 39138 25760
c31866 45342 50960
c8085 10692 4088
c13054 -10032 55496
c20549 27324 -53872
c30131 -8316 -35728
c41331 22308 21728
c12377 25146 30296
c38225 1650 2072
c12372 -25080 -41272
c1688 6996 12152
c12371 32076 16184
c13927 -9372 -18592
c10258 54318 -25144
c1513 9966 -19096
c12352 11352 -25144
c20646 44682 -40768
c12339 -40788 -46312
c6444 11088 -25648
c41937 57354 -12040
c37838 8778 -11032
c12338 52470 24248
c14825 23892 34328
c26806 -13794 56504
c40248 32472 38360
c13802 -16170 -22120
c30795 594 30800
c12336 23364 20720
c12332 40194 20216
c21659 61050 -34720
c559 -59400 43904
c12324 40128 -18088
c38530 -27258 -28672
c36550 -19602 25760
c35174 23694 -20608
c3879 -6468 -36232
c12319 15444 25760
c12305 -42900 -57400
c32478 -20724 -55384
c2169 59598 1064
c14045 -38148 -38248
c12297 -60720 -60928
c13409 -30426 -11536
c38320 6336 4592
c18455 -3366 13664
c12296 56628 -14056
c12286 53526 4592
c6315 9372 24248
c12281 -33066 -38752
c10696 2310 21224
c25623 58674 -58408
c12280 42702 6608
c12279 -42306 24248
c43230 -198 -41272
c9990 -4356 -4984
c33632 -35376 42392
c12270 -37356 -17080
c12269 17952 4088
c1694 7722 -8512
c12267 36498 -18088
c12265 16632 -52864
c28768 47454 -20104
c12317 21186 15680
c40935 18414 55496
c13136 -28314 31808
c20225 55770 -36736
c29039 8712 29288
c12259 -858 9128
c47725 -45540 59024
c12255 -56166 -4480
c21391 30624 31808
c12248 -20262 2072
c20168 9240 -16576
c12246 16500 12152
c4285 27588 47432
c18496 -20394 54992
c13176 -6732 12656
c35067 -43494 -13552
c10977 -24288 -26656
c43260 54714 12152
c12235 -40062 -31192
c12234 -33000 30800
c43729 -44220 8624
c12233 14982 -7000
c13691 -2310 11648
c48623 -30756 -30688
c18335 -52272 28280
c9731 -58278 21224
c12224 49632 4592
c29326 -62172 -60424
c12223 -29040 24248
c11004 36762 -8512
c22163 -52866 43400
c12213 61710 -13048
c11916 9636 -47824
c29548 53790 -24640
c12211 3762 16184
c12210 -30426 -38248
c48078 19536 -9520
c12206 26796 47432
c12204 49830 -39256
c12202 21450 38864
c12331 -20130 -28168
c13987 35112 -31192
c11746 -54120 -17584
c12200 6600 10640
c14552 25674 -27160
c12198 -24156 -48832
c12195 -52668 38864
c3192 13728 19208
c182 -58212 -952
c7730 17556 -37240
c615 15180 -55384
c37782 26202 40880
c28748 -32538 24752
c12189 25872 -55888
c18719 34122 18704
c40982 10428 -53368
c29499 22506 4592
c12178 51018 27776
c21351 -7524 -8008
c27123 -2640 -11536
c12173 58410 41384
c11674 -39930 25256
c48445 10560 -45304
c12170 -43428 -28672
c12168 56166 16688
c41697 11616 -42280
c37185 27258 6104
c12203 58806 -5488
c51207 47454 29792
c12164 35046 17192
c12163 24618 -1960
c34274 57750 39872
c7292 33858 28784
c19961 49038 17696
c48154 198 28280
c18503 15642 -34216
c19313 42636 -21112
c22231 42702 4592
c46776 55902 25760
c43530 24618 -17584
c32151 29634 -34720
c26611 -55704 -55384
c14180 39996 -13552
c18000 -5544 -31696
c33153 4818 -4480
c12689 33660 25760
c12155 46530 -26152
c12154 28248 -4984
c12149 -26070 560
c12148 -2574 2576
c22687 21252 -37744
c12145 9900 34832
c6670 32208 -9016
c12144 -2508 -2464
c36600 24684 7112
c16907 19602 -25648
c21248 48774 25256
c12143 50556 -53872
c39355 -51150 17192
c12140 61446 -34216
c24217 -2772 -21616
c40233 55770 41384
c32839 -22044 -41776
c12134 34650 29792
c14586 -48444 10136
c30467 -53922 -32200
c39468 36366 -26656
c8506 -35838 -18088
c24781 -3498 8120
c38831 15114 -40768
c17902 8118 -9520
c12127 23562 -8008
c42237 -15378 11144
c12122 -30030 -36232
c12120 38148 -14560
c12116 -9372 -10528
c12115 -198 -47320
c16164 13200 50960
c38290 132 -52360
c23841 43956 51968
c3756 5016 -24640
c12104 -7788 -50344
c12103 52470 -39256
c12097 -18678 -35728
c12090 -29898 53480
c48068 15114 -19096
c12088 -60456 -22120
c48332 56166 -45808
c4712 -23166 2072
c18515 8118 -23632
c41003 -9174 60536
c16264 -56826 -14560
c50775 17622 11144
c12080 -24948 45416
c5457 -22242 19712
c12076 44286 40376
c13826 -38610 36344
c12067 28842 -47320
c18161 52206 -952
c11736 -9042 40880
c12057 -32274 9632
c8593 13860 -49840
c44823 35244 29288
c12056 -27522 -2968
c21282 39930 33320
c24589 26928 56000
c12052 50556 -43792
c24486 -16764 -50848
c106 -24618 -52360
c12051 -6138 20720
c21739 7590 54992
c12047 37950 41888
c12038 -11484 42896
c9013 -45276 42392
c14404 -41976 -57904
c6823 49038 -448
c12034 2244 -22624
c46883 31482 37352
c18659 46662 25760
c12033 -30360 10640
c3261 -52404 -5992
c12032 41250 -12040
c9839 42174 35336
c20076 -5082 -28672
c14530 -44682 34328
c12025 -41514 -27664
c46517 45474 -41776
c19641 18678 -27664
c26752 24222 -40768
c13211 30492 51968
c11176 -39666 -30184
c14461 40062 28280
c12023 -3234 -7000
c50253 38478 41888
c12018 3432 -16576
c14592 -16566 2576
c49560 -4818 -33208
c14088 -55638 14168
c12016 -10956 26264
c47048 8250 27272
c35800 44286 -31192
c12014 -39072 15176
c31154 -4686 560
c3125 49434 34832
c50706 -23826 -32200
c15017 -37818 48440
c34605 -57288 -28672
c12008 40590 -54376
c41740 -49764 24752
c12002 7590 11144
c12000 -528 1064
c35411 -16896 40880
c11996 -25344 -30184
c43656 52668 -11032
c571 20526 23744
c22499 -14718 -41272
c42468 -46992 15176
c41969 11616 31304
c2192 -41712 35840
c11993 30822 -48832
c11992 -25410 -36232
c22039 42306 43400
c28800 52800 36344
c11991 57090 1064
c14758 9636 -52864
c13485 1320 17696
c1193 38676 31808
c10849 37554 -1456
c32194 -42438 -27664
c16341 19008 60032
c11983 -25212 60536
c7954 9240 24248
c45284 -31416 -1456
c11982 -56628 47936
c45929 -15114 35840
c10074 -30426 -33712
c11981 20724 2576
c44929 -35904 23240
c11979 -13926 -5992
c11978 -24882 -21112
c20826 33990 -21112
c14670 -462 -51856
c11973 39006 -44800
c12409 1914 -32704
c35070 44550 28280
c29554 -13926 -39760
c46145 39006 -57400
c11972 49566 -2464
c49044 -32076 17192
c2031 47718 -27160
c11963 29238 -22624
c20744 -58608 -19600
c11961 -30360 24248
c11956 -23760 -26656
c27271 28446 -5992
c45491 54780 -31192
c11955 -19668 9128
c11954 -36828 -11032
c35913 52272 23240
c11951 30690 15680
c32313 -19932 -37240
c10855 21846 53984
c15337 -27192 46928
c12481 -52470 -13048
c15603 -24486 31304
c6859 -47652 -35728
c50673 43956 -47320
c6369 14058 30296
c41935 -10626 18200
c23643 33132 -53872
c11946 50424 -42784
c14280 -43824 59528
c32273 -43362 -18592
c11942 -49236 23744
c41787 11352 22736
c12474 -49896 -5488
c12043 36234 -10528
c33661 -10956 -5488
c24971 -54978 -53368
c6140 42372 19208
c3517 -5016 -52360
c49838 -45012 -20104
c22081 -4422 2576
c11938 -5148 -5992
c4050 26994 -22624
c16542 8712 -50344
c41358 61710 19208
c33076 -20922 -20608
c18479 29766 6608
c42214 -43758 7112
c24920 26862 19712
c12083 17424 17192
c11936 10296 14168
c11935 20526 29792
c11931 -43098 -17584
c37681 -3696 23240
c25868 15774 15176
c11930 41250 38864
c11925 -46728 -8512
c50894 45936 14168
c3553 -27258 -56896
c7171 10560 10640
c11924 22902 42392
c11921 -36102 -30184
c36860 -40326 -41776
c11909 -14520 61040
c27918 24882 -25144
c11908 -15576 33824
c6156 48048 3080
c26205 16236 -21112
c46437 -58740 -2464
c32167 15708 -2464
c11907 10758 -15064
c41827 -47124 -45304
c36728 44550 31808
c1197 -35640 -25144
c11900 -46002 -42280
c14823 -36432 -33712
c7874 -45342 -33712
c17305 -20988 19208
c25468 -792 22232
c11891 -24222 -56896
c47915 -40062 25256
c12185 24684 -39256
c1720 17754 -23128
c33199 46002 44408
c11890 -60324 50456
c20069 35970 -21616
c30710 44550 21224
c44202 37224 51968
c11888 54582 35336
c11887 -40590 -22120
c15012 43692 56
c31443 13464 -21616
c11882 66 -24640
c425 -7920 -61936
c18928 -14850 15680
c11881 50094 1064
c45760 26928 14168
c17945 -8976 3584
c13386 -29568 23240
c11879 5082 -46816
c11878 -29106 560
c40614 -36894 -29680
c28379 -21384 -45808
c31302 22242 13664
c28957 -21846 -13552
c42580 27588 25760
c11876 26466 32312
c11870 8778 17696
c17385 4026 -36232
c15871 -28776 -19600
c40019 19536 -50344
c11848 -1584 9128
c5713 -5676 23240
c16218 50820 14168
c14733 29172 15176
c11841 21912 2576
c11840 -39996 57008
c14351 9636 -50344
c49185 -594 3080
c14023 -37488 -58912
c11838 -21714 53984
c10177 -39402 23744
c1672 48048 11144
c11837 40326 6104
c24701 41052 -48328
c11836 5544 -39760
c2445 8382 -1456
